,btc,eth,ltc,xrp
2018-02-28 11:03:42.701286,8661.2,705.87,171.21,0.7381
2018-02-28 11:03:52.911202,8661.2,705.99,171.21,0.7381
2018-02-28 11:04:03.318324,8661.2,706.02,171.21,0.73803
2018-02-28 11:04:13.670233,8640.0,706.88,171.21,0.73803
2018-02-28 11:04:23.972166,8617.24,706.88,171.21,0.73803
2018-02-28 11:04:34.447507,8617.24,706.88,171.21,0.73803
2018-02-28 11:04:44.872296,8617.24,706.88,171.21,0.73803
2018-02-28 11:04:55.248965,8617.24,705.27,171.21,0.73803
2018-02-28 11:05:05.457414,8641.5,705.27,171.21,0.73803
2018-02-28 11:05:15.836744,8641.5,706.87,171.21,0.73803
2018-02-28 11:05:26.123495,8641.5,706.87,171.21,0.73803
2018-02-28 11:05:36.776297,8624.21,706.87,171.21,0.73803
2018-02-28 11:05:47.047831,8620.77,705.38,171.21,0.73
2018-02-28 11:05:57.321775,8626.05,705.52,171.21,0.73893
2018-02-28 11:06:07.752544,8600.54,705.26,171.41,0.73891
2018-02-28 11:06:18.028524,8626.0,705.26,171.41,0.73891
2018-02-28 11:06:28.407300,8618.1,705.26,171.41,0.73891
2018-02-28 11:06:38.923959,8618.1,705.26,171.41,0.73891
2018-02-28 11:06:49.334514,8618.12,706.81,171.41,0.73891
2018-02-28 11:06:59.633476,8618.12,706.81,171.41,0.73891
2018-02-28 11:07:09.836619,8604.43,706.81,171.07,0.73891
2018-02-28 11:07:20.053350,8604.43,706.81,171.28,0.73306
2018-02-28 11:07:30.349630,8617.93,706.81,171.07,0.73306
2018-02-28 11:07:40.586123,8617.93,706.4,171.07,0.73581
2018-02-28 11:07:50.820754,8600.86,706.4,171.15,0.73581
2018-02-28 11:08:01.115172,8600.86,706.4,171.15,0.73323
2018-02-28 11:08:11.621431,8605.04,705.26,171.0,0.73
2018-02-28 11:08:22.036700,8605.05,705.0,171.08,0.73
2018-02-28 11:08:32.465276,8608.59,704.15,171.08,0.7335
2018-02-28 11:08:42.884411,8608.59,704.15,171.08,0.7335
2018-02-28 11:08:53.350991,8608.59,704.15,171.08,0.73501
2018-02-28 11:09:03.699836,8612.1,704.15,171.08,0.73501
2018-02-28 11:09:13.957088,8612.1,704.15,171.08,0.73501
2018-02-28 11:09:24.543936,8612.12,704.15,171.08,0.73501
2018-02-28 11:09:34.832027,8612.12,704.15,170.19,0.73538
2018-02-28 11:09:45.040964,8628.53,704.15,170.19,0.73538
2018-02-28 11:09:55.509521,8628.19,704.15,170.19,0.73538
2018-02-28 11:10:05.744112,8628.19,704.15,170.19,0.73538
2018-02-28 11:10:15.967365,8612.17,705.6,170.19,0.73538
2018-02-28 11:10:26.532006,8612.17,705.6,170.19,0.73538
2018-02-28 11:10:37.058519,8612.17,705.6,170.22,0.73538
2018-02-28 11:10:47.653597,8612.17,705.6,170.22,0.73538
2018-02-28 11:10:58.147775,8622.3,705.6,170.22,0.73538
2018-02-28 11:11:08.489984,8646.8,705.6,170.99,0.73538
2018-02-28 11:11:19.034195,8659.8,706.87,171.0,0.73639
2018-02-28 11:11:29.350357,8659.8,706.87,171.0,0.73639
2018-02-28 11:11:39.738456,8659.8,706.87,171.0,0.73639
2018-02-28 11:11:50.172309,8639.46,706.87,170.99,0.73639
2018-02-28 11:12:00.554342,8639.46,706.87,170.99,0.73639
2018-02-28 11:12:10.863195,8639.46,706.87,170.99,0.73276
2018-02-28 11:12:21.129106,8639.46,706.54,170.88,0.73276
2018-02-28 11:12:31.792336,8644.99,706.51,170.88,0.734
2018-02-28 11:12:42.036821,8644.99,704.8,170.9,0.734
2018-02-28 11:12:52.429409,8644.99,704.8,170.9,0.734
2018-02-28 11:13:02.704787,8633.6,704.8,170.9,0.734
2018-02-28 11:13:12.908704,8648.29,704.85,170.9,0.73285
2018-02-28 11:13:23.317713,8635.71,704.85,170.9,0.73629
2018-02-28 11:13:33.620430,8635.71,704.85,170.9,0.73629
2018-02-28 11:13:44.120926,8635.71,704.98,170.91,0.73629
2018-02-28 11:13:54.585273,8635.71,704.98,170.91,0.73629
2018-02-28 11:14:04.887645,8633.6,704.98,170.91,0.73403
2018-02-28 11:14:15.274680,8633.6,704.98,170.45,0.73404
2018-02-28 11:14:25.468606,8633.6,704.98,170.91,0.73404
2018-02-28 11:14:35.854893,8633.6,704.98,170.91,0.73404
2018-02-28 11:14:46.080197,8633.6,704.98,171.0,0.73404
2018-02-28 11:14:56.375768,8633.6,704.98,171.0,0.73404
2018-02-28 11:15:06.754310,8660.65,704.98,171.0,0.73404
2018-02-28 11:15:17.092249,8645.0,706.82,171.0,0.73404
2018-02-28 11:15:27.278818,8662.97,706.82,171.0,0.73404
2018-02-28 11:15:37.852781,8662.33,706.82,171.0,0.73327
2018-02-28 11:15:48.145722,8662.33,706.89,171.49,0.73327
2018-02-28 11:15:58.457650,8662.33,706.89,171.49,0.73327
2018-02-28 11:16:08.700676,8669.22,706.89,171.7,0.73327
2018-02-28 11:16:19.060285,8669.22,706.88,171.65,0.73327
2018-02-28 11:16:29.449988,8662.33,706.88,171.65,0.73327
2018-02-28 11:16:39.874265,8669.91,706.89,171.65,0.73327
2018-02-28 11:16:50.180183,8657.53,706.89,171.65,0.73359
2018-02-28 11:17:00.579011,8657.53,706.89,171.65,0.73359
2018-02-28 11:17:10.808784,8666.67,706.89,171.65,0.73357
2018-02-28 11:17:21.016893,8666.69,706.89,171.65,0.73357
2018-02-28 11:17:31.244086,8666.69,706.89,171.65,0.73357
2018-02-28 11:17:41.569492,8666.69,706.89,171.65,0.7368
2018-02-28 11:17:51.871120,8666.69,706.89,171.65,0.7368
2018-02-28 11:18:02.394969,8669.68,706.89,171.7,0.7368
2018-02-28 11:18:12.725890,8669.3,706.89,171.57,0.7368
2018-02-28 11:18:23.007777,8666.61,706.0,171.57,0.73716
2018-02-28 11:18:33.619847,8647.33,706.0,171.57,0.73716
2018-02-28 11:18:44.032859,8647.33,706.0,171.57,0.73716
2018-02-28 11:18:54.346723,8647.33,706.0,171.57,0.73716
2018-02-28 11:19:04.757168,8668.9,706.0,171.57,0.73716
2018-02-28 11:19:15.165455,8668.89,706.0,171.75,0.73716
2018-02-28 11:19:25.701883,8668.89,706.89,171.87,0.73716
2018-02-28 11:19:36.235981,8657.7,706.89,171.87,0.73716
2018-02-28 11:19:46.618351,8657.71,706.89,171.87,0.738
2018-02-28 11:19:56.973073,8669.75,706.89,171.87,0.738
2018-02-28 11:20:07.571166,8669.9,706.89,171.74,0.73411
2018-02-28 11:20:18.138826,8600.01,706.89,171.74,0.7342
2018-02-28 11:20:28.622650,8600.01,706.89,171.74,0.73629
2018-02-28 11:20:38.836713,8600.01,705.61,171.8,0.73629
2018-02-28 11:20:49.242347,8656.51,705.61,171.8,0.73629
2018-02-28 11:20:59.901859,8656.51,705.61,171.68,0.73629
2018-02-28 11:21:10.206175,8662.08,705.61,171.68,0.73629
2018-02-28 11:21:20.493092,8662.08,705.61,172.0,0.73629
2018-02-28 11:21:30.920211,8662.15,705.61,171.72,0.73629
2018-02-28 11:21:41.317223,8662.15,705.61,171.73,0.73629
2018-02-28 11:21:51.788479,8662.15,705.61,171.73,0.73629
2018-02-28 11:22:02.410190,8662.15,705.61,171.73,0.73629
2018-02-28 11:22:12.782537,8648.2,705.61,171.73,0.738
2018-02-28 11:22:23.025994,8648.2,706.88,171.33,0.738
2018-02-28 11:22:33.488662,8648.2,706.88,171.33,0.738
2018-02-28 11:22:43.868910,8648.2,706.88,171.33,0.738
2018-02-28 11:22:54.189716,8665.58,706.88,171.33,0.738
2018-02-28 11:23:04.659056,8665.58,706.88,171.32,0.738
2018-02-28 11:23:14.984383,8665.58,706.88,171.32,0.74
2018-02-28 11:23:25.427245,8665.58,706.88,171.32,0.74
2018-02-28 11:23:35.885083,8649.4,708.82,171.98,0.74
2018-02-28 11:23:46.310072,8649.4,708.82,171.98,0.74
2018-02-28 11:23:56.696426,8649.4,708.82,171.47,0.74
2018-02-28 11:24:07.262002,8666.0,708.76,171.47,0.74
2018-02-28 11:24:17.503808,8652.31,708.73,171.47,0.74
2018-02-28 11:24:27.875345,8652.31,708.73,172.02,0.74
2018-02-28 11:24:38.272995,8652.31,708.73,172.0,0.74
2018-02-28 11:24:48.573372,8652.31,706.16,172.0,0.74
2018-02-28 11:24:59.103190,8665.55,706.16,172.0,0.73702
2018-02-28 11:25:09.515440,8666.0,706.16,172.0,0.73702
2018-02-28 11:25:19.819110,8666.0,706.16,171.56,0.73702
2018-02-28 11:25:30.334859,8666.0,706.16,172.15,0.73702
2018-02-28 11:25:40.759792,8666.0,706.16,172.15,0.74
2018-02-28 11:25:50.978640,8670.0,706.16,172.42,0.74
2018-02-28 11:26:01.643197,8670.0,706.16,172.42,0.74
2018-02-28 11:26:11.938169,8663.38,708.98,172.42,0.74
2018-02-28 11:26:22.310906,8663.38,708.98,172.42,0.74
2018-02-28 11:26:32.564490,8681.28,707.75,172.4,0.74
2018-02-28 11:26:42.860503,8681.28,707.75,172.4,0.74
2018-02-28 11:26:53.170720,8681.28,707.75,172.4,0.74
2018-02-28 11:27:03.499540,8680.75,707.75,172.4,0.7404
2018-02-28 11:27:13.836832,8680.45,707.75,172.4,0.7404
2018-02-28 11:27:24.058618,8669.86,709.87,172.4,0.73753
2018-02-28 11:27:34.371829,8669.67,709.87,171.76,0.73753
2018-02-28 11:27:44.738076,8669.67,709.48,171.76,0.73753
2018-02-28 11:27:55.106291,8669.38,709.48,171.76,0.73753
2018-02-28 11:28:05.501960,8676.86,709.48,171.76,0.73644
2018-02-28 11:28:15.987161,8659.89,707.17,171.76,0.73644
2018-02-28 11:28:26.401102,8663.87,707.17,171.76,0.73972
2018-02-28 11:28:36.725461,8679.0,707.17,171.76,0.73972
2018-02-28 11:28:47.024003,8679.0,707.17,171.76,0.73972
2018-02-28 11:28:57.340429,8679.0,707.17,171.76,0.73972
2018-02-28 11:29:07.787312,8678.0,707.17,171.76,0.73972
2018-02-28 11:29:18.305992,8678.0,707.17,171.76,0.73972
2018-02-28 11:29:28.659876,8678.0,707.17,171.76,0.73972
2018-02-28 11:29:38.971801,8680.0,708.0,172.4,0.73972
2018-02-28 11:29:49.389693,8680.0,708.0,172.4,0.73972
2018-02-28 11:29:59.729186,8667.7,708.0,172.4,0.73972
2018-02-28 11:30:10.122966,8680.08,708.0,172.4,0.73972
2018-02-28 11:30:20.400511,8680.08,708.0,172.4,0.73972
2018-02-28 11:30:30.779694,8680.08,708.0,172.35,0.73972
2018-02-28 11:30:41.330103,8667.79,708.0,172.35,0.7398
2018-02-28 11:30:51.657626,8667.79,708.0,172.35,0.7398
2018-02-28 11:31:01.880177,8667.83,708.0,172.35,0.7398
2018-02-28 11:31:12.315407,8667.83,708.0,172.35,0.7398
2018-02-28 11:31:22.739027,8667.84,708.0,172.35,0.7404
2018-02-28 11:31:32.959341,8680.0,707.67,172.35,0.7404
2018-02-28 11:31:43.457169,8680.0,707.67,172.35,0.7404
2018-02-28 11:31:53.734835,8668.4,707.84,172.35,0.7404
2018-02-28 11:32:03.969778,8687.0,707.84,172.01,0.7404
2018-02-28 11:32:14.262269,8694.2,708.99,172.41,0.7404
2018-02-28 11:32:24.563231,8682.61,708.99,172.41,0.74
2018-02-28 11:32:34.766212,8682.61,708.99,172.53,0.74
2018-02-28 11:32:45.181966,8675.2,708.99,172.53,0.74
2018-02-28 11:32:55.482781,8675.2,708.99,172.53,0.74
2018-02-28 11:33:05.781134,8694.97,708.99,172.53,0.74448
2018-02-28 11:33:16.098941,8693.6,710.0,172.53,0.74448
2018-02-28 11:33:26.500152,8693.0,710.0,172.53,0.74448
2018-02-28 11:33:36.979722,8693.0,710.0,172.53,0.74448
2018-02-28 11:33:47.413566,8693.0,708.56,172.53,0.74448
2018-02-28 11:33:57.903778,8694.95,708.7,172.53,0.74448
2018-02-28 11:34:08.394251,8694.97,708.7,172.53,0.74448
2018-02-28 11:34:18.982992,8694.97,709.94,172.53,0.74216
2018-02-28 11:34:29.448355,8680.71,709.94,172.53,0.74216
2018-02-28 11:34:39.648507,8680.71,710.0,172.53,0.74216
2018-02-28 11:34:49.865971,8680.71,710.0,172.53,0.74216
2018-02-28 11:35:00.065368,8681.0,710.0,172.53,0.74216
2018-02-28 11:35:10.460562,8681.0,710.0,172.53,0.74216
2018-02-28 11:35:20.797649,8681.0,709.98,172.53,0.74385
2018-02-28 11:35:31.089265,8681.0,709.98,172.53,0.74385
2018-02-28 11:35:41.331302,8681.0,709.98,172.53,0.74385
2018-02-28 11:35:51.917558,8681.0,709.98,172.23,0.74328
2018-02-28 11:36:02.247735,8695.11,709.98,172.23,0.74328
2018-02-28 11:36:12.648419,8700.0,709.98,172.23,0.74328
2018-02-28 11:36:22.929853,8693.3,710.0,172.23,0.74328
2018-02-28 11:36:33.114151,8685.83,710.0,172.53,0.74328
2018-02-28 11:36:43.492694,8685.83,710.0,172.53,0.74328
2018-02-28 11:36:53.900237,8685.83,710.0,172.53,0.74333
2018-02-28 11:37:04.074076,8680.0,710.0,172.49,0.74333
2018-02-28 11:37:14.369740,8680.0,709.94,172.49,0.74399
2018-02-28 11:37:24.671393,8680.0,709.94,172.49,0.74399
2018-02-28 11:37:34.924201,8680.0,708.8,172.49,0.74399
2018-02-28 11:37:45.316560,8680.0,708.8,172.49,0.74399
2018-02-28 11:37:55.581603,8680.0,708.8,172.49,0.74399
2018-02-28 11:38:05.894651,8680.0,708.8,172.49,0.74386
2018-02-28 11:38:16.130685,8695.4,709.87,172.49,0.74056
2018-02-28 11:38:26.619836,8687.0,709.87,172.49,0.74056
2018-02-28 11:38:36.907348,8703.2,709.87,172.49,0.74056
2018-02-28 11:38:47.199592,8703.2,709.87,172.49,0.74056
2018-02-28 11:38:57.676266,8703.2,709.87,172.05,0.74056
2018-02-28 11:39:07.896833,8681.33,709.82,171.63,0.74056
2018-02-28 11:39:18.090106,8681.33,709.87,171.65,0.74056
2018-02-28 11:39:28.490302,8681.33,708.5,171.65,0.7438
2018-02-28 11:39:38.703566,8681.33,708.5,171.65,0.7438
2018-02-28 11:39:49.037607,8681.33,708.5,171.65,0.7438
2018-02-28 11:39:59.539949,8687.0,708.5,171.65,0.7438
2018-02-28 11:40:09.747037,8681.33,708.5,171.65,0.7438
2018-02-28 11:40:20.045635,8686.4,708.5,171.65,0.744
2018-02-28 11:40:30.426083,8681.34,708.5,171.65,0.744
2018-02-28 11:40:40.806261,8678.0,708.5,171.65,0.744
2018-02-28 11:40:51.094231,8670.0,708.5,172.01,0.744
2018-02-28 11:41:01.409234,8670.0,709.42,172.01,0.744
2018-02-28 11:41:11.921035,8678.72,709.42,172.01,0.74417
2018-02-28 11:41:22.207228,8678.72,709.88,172.01,0.74417
2018-02-28 11:41:32.812222,8678.72,707.08,172.01,0.74417
2018-02-28 11:41:43.097466,8678.72,707.08,172.11,0.74417
2018-02-28 11:41:53.488437,8670.0,707.13,172.11,0.74417
2018-02-28 11:42:03.896486,8678.2,709.5,172.11,0.74381
2018-02-28 11:42:14.325076,8678.2,709.5,172.11,0.74381
2018-02-28 11:42:24.714466,8678.2,709.5,172.11,0.74381
2018-02-28 11:42:34.992398,8686.4,709.5,172.06,0.74381
2018-02-28 11:42:45.482459,8686.4,709.39,172.06,0.74381
2018-02-28 11:42:55.746833,8686.4,709.39,172.06,0.74424
2018-02-28 11:43:06.146808,8686.4,707.23,172.06,0.74424
2018-02-28 11:43:16.437883,8686.4,709.62,172.06,0.74424
2018-02-28 11:43:26.730754,8686.4,709.62,172.06,0.74365
2018-02-28 11:43:37.133844,8686.4,709.73,172.01,0.74365
2018-02-28 11:43:47.420695,8670.6,709.76,172.01,0.74365
2018-02-28 11:43:57.719908,8686.7,709.76,171.65,0.74323
2018-02-28 11:44:08.036758,8666.8,709.76,171.65,0.74323
2018-02-28 11:44:18.555617,8666.8,707.63,171.65,0.74323
2018-02-28 11:44:29.045801,8666.8,707.63,171.65,0.74323
2018-02-28 11:44:39.660014,8666.8,707.69,171.65,0.74323
2018-02-28 11:44:49.972538,8686.6,707.69,171.65,0.74323
2018-02-28 11:45:00.351557,8675.0,707.69,171.65,0.74323
2018-02-28 11:45:10.648191,8678.1,707.69,171.65,0.74323
2018-02-28 11:45:20.980393,8678.1,707.69,171.65,0.74323
2018-02-28 11:45:31.638090,8678.08,707.69,171.65,0.74323
2018-02-28 11:45:41.947011,8660.01,707.69,171.65,0.74323
2018-02-28 11:45:52.392553,8661.88,707.69,171.65,0.74323
2018-02-28 11:46:02.681163,8661.4,707.69,171.65,0.74127
2018-02-28 11:46:13.099548,8660.97,707.69,171.65,0.74127
2018-02-28 11:46:23.844417,8660.97,707.69,171.65,0.74127
2018-02-28 11:46:34.303362,8660.97,707.69,171.65,0.74127
2018-02-28 11:46:44.748518,8660.97,707.69,171.65,0.74127
2018-02-28 11:46:54.986871,8661.0,707.69,171.65,0.74127
2018-02-28 11:47:05.636767,8661.0,707.06,171.65,0.74127
2018-02-28 11:47:15.963081,8673.5,707.06,171.99,0.7406
2018-02-28 11:47:26.377773,8673.5,707.06,171.42,0.7406
2018-02-28 11:47:36.583987,8673.5,707.06,171.42,0.7406
2018-02-28 11:47:46.961390,8659.81,707.06,171.42,0.7406
2018-02-28 11:47:57.171651,8659.81,707.06,171.42,0.7406
2018-02-28 11:48:07.875276,8674.7,709.18,171.42,0.7406
2018-02-28 11:48:18.073060,8674.7,709.18,171.42,0.74052
2018-02-28 11:48:28.428833,8674.7,709.18,171.42,0.74052
2018-02-28 11:48:38.637358,8674.7,709.18,171.94,0.74052
2018-02-28 11:48:49.035890,8677.32,709.18,171.48,0.74064
2018-02-28 11:48:59.380736,8677.32,709.18,171.48,0.742
2018-02-28 11:49:09.788551,8675.0,709.18,171.48,0.7406
2018-02-28 11:49:20.111485,8670.0,709.18,171.48,0.7406
2018-02-28 11:49:30.416318,8670.0,709.38,171.48,0.7406
2018-02-28 11:49:40.628822,8670.0,709.38,171.48,0.7406
2018-02-28 11:49:51.099607,8660.0,709.38,171.98,0.7406
2018-02-28 11:50:01.546733,8660.0,709.38,171.98,0.7406
2018-02-28 11:50:11.943162,8670.4,709.38,171.98,0.7406
2018-02-28 11:50:22.627421,8670.4,709.38,171.25,0.74
2018-02-28 11:50:33.009173,8661.67,709.38,171.25,0.74
2018-02-28 11:50:43.333974,8661.67,709.38,171.29,0.74
2018-02-28 11:50:53.557018,8661.67,709.38,171.29,0.74109
2018-02-28 11:51:03.786629,8677.8,709.69,171.29,0.73732
2018-02-28 11:51:14.175753,8678.4,707.62,171.41,0.73732
2018-02-28 11:51:24.550533,8650.12,707.62,171.41,0.73732
2018-02-28 11:51:34.884440,8643.0,707.62,171.41,0.73732
2018-02-28 11:51:45.113883,8643.0,707.62,171.41,0.73732
2018-02-28 11:51:55.600662,8643.0,708.7,171.41,0.73732
2018-02-28 11:52:06.076600,8642.8,708.7,171.31,0.73732
2018-02-28 11:52:16.497577,8630.0,708.55,171.31,0.73732
2018-02-28 11:52:26.772407,8644.72,708.55,171.39,0.73732
2018-02-28 11:52:37.102229,8661.13,707.02,171.39,0.739
2018-02-28 11:52:47.615959,8661.13,707.02,171.39,0.739
2018-02-28 11:52:57.833109,8661.13,707.02,171.47,0.739
2018-02-28 11:53:08.084549,8657.39,707.02,171.47,0.739
2018-02-28 11:53:18.410128,8637.7,707.02,171.47,0.739
2018-02-28 11:53:29.566693,8637.7,707.02,171.42,0.739
2018-02-28 11:53:39.804012,8637.7,707.02,171.42,0.739
2018-02-28 11:53:50.147088,8637.7,707.02,171.42,0.739
2018-02-28 11:54:00.516682,8642.81,707.02,171.42,0.739
2018-02-28 11:54:10.853720,8660.73,707.02,171.42,0.739
2018-02-28 11:54:21.052457,8660.9,707.02,171.42,0.74
2018-02-28 11:54:31.334778,8660.9,707.02,171.42,0.74
2018-02-28 11:54:41.579599,8660.9,707.02,171.42,0.74
2018-02-28 11:54:51.785030,8660.9,707.02,171.48,0.74
2018-02-28 11:55:02.111692,8660.9,707.02,171.48,0.74
2018-02-28 11:55:12.428709,8636.41,708.25,171.45,0.74
2018-02-28 11:55:22.788940,8636.41,708.25,171.45,0.742
2018-02-28 11:55:33.018432,8636.41,708.88,171.45,0.742
2018-02-28 11:55:43.511448,8644.21,708.88,171.45,0.742
2018-02-28 11:55:53.833778,8644.44,708.88,171.45,0.742
2018-02-28 11:56:04.087626,8644.44,708.88,171.45,0.742
2018-02-28 11:56:14.367652,8659.89,708.75,171.45,0.742
2018-02-28 11:56:24.730927,8659.89,708.75,171.45,0.742
2018-02-28 11:56:35.032488,8660.8,708.75,171.45,0.742
2018-02-28 11:56:45.505318,8646.0,708.75,171.45,0.742
2018-02-28 11:56:55.803780,8646.0,708.75,171.45,0.74037
2018-02-28 11:57:06.234018,8631.7,708.75,171.45,0.74037
2018-02-28 11:57:16.650011,8623.29,707.05,171.32,0.74037
2018-02-28 11:57:26.876298,8641.69,708.74,171.32,0.74037
2018-02-28 11:57:37.195735,8641.69,708.74,171.28,0.74037
2018-02-28 11:57:47.518069,8641.69,707.02,171.28,0.74037
2018-02-28 11:57:57.714966,8652.66,707.02,171.28,0.74037
2018-02-28 11:58:08.019920,8652.66,707.02,171.28,0.74037
2018-02-28 11:58:18.493251,8652.66,707.02,171.28,0.74037
2018-02-28 11:58:29.054184,8652.66,708.78,171.28,0.74037
2018-02-28 11:58:39.368821,8652.66,707.03,171.28,0.74037
2018-02-28 11:58:49.732835,8652.66,707.03,171.28,0.74037
2018-02-28 11:58:59.938216,8652.66,707.06,171.52,0.74037
2018-02-28 11:59:10.244833,8660.8,705.16,171.52,0.74037
2018-02-28 11:59:20.474390,8660.8,705.16,171.52,0.73931
2018-02-28 11:59:30.882308,8652.66,708.22,171.52,0.73931
2018-02-28 11:59:41.222344,8652.66,708.22,171.52,0.73931
2018-02-28 11:59:51.618119,8652.66,708.22,171.48,0.73931
2018-02-28 12:00:02.001894,8652.66,708.22,171.48,0.73931
2018-02-28 12:00:12.336514,8626.6,708.22,171.48,0.73931
2018-02-28 12:00:22.757192,8632.03,708.22,171.48,0.73931
2018-02-28 12:00:33.107275,8632.03,708.22,171.48,0.73931
2018-02-28 12:00:43.402295,8632.03,708.22,171.42,0.73766
2018-02-28 12:00:53.641551,8651.7,708.22,171.52,0.73766
2018-02-28 12:01:03.871680,8637.02,708.22,171.41,0.73766
2018-02-28 12:01:14.310293,8639.63,707.45,171.41,0.73766
2018-02-28 12:01:24.726742,8639.63,707.45,171.41,0.73925
2018-02-28 12:01:34.964091,8639.63,707.35,171.41,0.73925
2018-02-28 12:01:45.552536,8639.63,707.35,171.41,0.73925
2018-02-28 12:01:55.793516,8666.82,707.35,171.41,0.73925
2018-02-28 12:02:06.116938,8651.51,707.35,171.38,0.73925
2018-02-28 12:02:16.448050,8651.51,708.57,171.38,0.7382
2018-02-28 12:02:26.764985,8669.58,708.57,171.38,0.7382
2018-02-28 12:02:36.993330,8651.81,708.57,170.88,0.7382
2018-02-28 12:02:47.393392,8651.81,708.57,171.42,0.7382
2018-02-28 12:02:58.052327,8668.0,708.57,171.42,0.7382
2018-02-28 12:03:08.264615,8667.3,708.57,171.42,0.73774
2018-02-28 12:03:18.668241,8667.3,708.57,171.42,0.73774
2018-02-28 12:03:29.053879,8670.16,708.57,171.42,0.73774
2018-02-28 12:03:39.364545,8670.16,708.57,171.42,0.73737
2018-02-28 12:03:49.850207,8670.16,707.56,171.42,0.73931
2018-02-28 12:04:00.166193,8657.73,705.79,171.42,0.73931
2018-02-28 12:04:10.536932,8659.58,705.79,171.42,0.73931
2018-02-28 12:04:20.765790,8676.9,705.79,171.42,0.73931
2018-02-28 12:04:30.983727,8676.9,708.48,170.82,0.73931
2018-02-28 12:04:41.420132,8676.9,708.48,170.72,0.73931
2018-02-28 12:04:52.000366,8678.0,708.85,170.72,0.73931
2018-02-28 12:05:02.649004,8687.07,708.8,170.72,0.73931
2018-02-28 12:05:12.991190,8687.07,708.79,170.72,0.73931
2018-02-28 12:05:23.261615,8687.07,708.88,170.72,0.73931
2018-02-28 12:05:33.646947,8687.07,708.88,170.72,0.73931
2018-02-28 12:05:44.027673,8687.07,708.88,170.72,0.73931
2018-02-28 12:05:54.595286,8687.07,708.74,171.12,0.73931
2018-02-28 12:06:04.878105,8686.58,708.74,171.12,0.73931
2018-02-28 12:06:15.142550,8687.19,708.74,171.12,0.73931
2018-02-28 12:06:25.371641,8687.19,708.74,171.12,0.73931
2018-02-28 12:06:35.671977,8687.19,708.74,171.12,0.73931
2018-02-28 12:06:45.989124,8687.19,708.74,171.12,0.73931
2018-02-28 12:06:56.308635,8667.81,708.74,171.12,0.74066
2018-02-28 12:07:06.682910,8667.81,708.74,171.12,0.74066
2018-02-28 12:07:17.037893,8667.81,708.74,171.12,0.74066
2018-02-28 12:07:27.471297,8679.09,708.74,171.5,0.74066
2018-02-28 12:07:37.668948,8679.09,708.74,171.5,0.74066
2018-02-28 12:07:47.904621,8679.09,708.74,171.5,0.74066
2018-02-28 12:07:58.132528,8670.27,708.74,171.5,0.74066
2018-02-28 12:08:08.452962,8670.3,708.74,171.5,0.74066
2018-02-28 12:08:18.744764,8670.3,708.74,171.5,0.74066
2018-02-28 12:08:29.171434,8656.27,708.74,171.5,0.74066
2018-02-28 12:08:39.574835,8656.27,708.29,171.5,0.74066
2018-02-28 12:08:49.938685,8656.27,708.29,171.5,0.74066
2018-02-28 12:09:00.148654,8670.27,708.29,171.5,0.74066
2018-02-28 12:09:10.487135,8656.94,708.29,171.5,0.74066
2018-02-28 12:09:20.690524,8655.1,708.29,171.5,0.74066
2018-02-28 12:09:30.997920,8670.26,708.29,171.5,0.74066
2018-02-28 12:09:41.583460,8670.26,708.29,171.52,0.74066
2018-02-28 12:09:51.997462,8670.26,705.82,171.52,0.74066
2018-02-28 12:10:02.426139,8670.04,705.82,171.98,0.74066
2018-02-28 12:10:12.929376,8670.27,705.82,171.98,0.74066
2018-02-28 12:10:23.264380,8670.24,705.82,171.98,0.74066
2018-02-28 12:10:33.648772,8670.24,705.82,171.98,0.74066
2018-02-28 12:10:43.850897,8670.24,705.82,171.98,0.74066
2018-02-28 12:10:54.051967,8670.24,706.06,171.42,0.74066
2018-02-28 12:11:04.431707,8670.24,707.77,171.42,0.74066
2018-02-28 12:11:14.763452,8670.27,707.77,171.42,0.74066
2018-02-28 12:11:25.016614,8670.27,709.01,171.42,0.74066
2018-02-28 12:11:35.730085,8679.99,706.31,171.42,0.74066
2018-02-28 12:11:46.076718,8679.99,706.31,171.42,0.74066
2018-02-28 12:11:56.457061,8679.99,706.31,171.88,0.74066
2018-02-28 12:12:06.772587,8666.53,706.31,171.88,0.74047
2018-02-28 12:12:17.336177,8666.53,706.31,171.88,0.74047
2018-02-28 12:12:27.769022,8678.28,706.31,172.08,0.74047
2018-02-28 12:12:38.391999,8659.55,706.31,172.08,0.74047
2018-02-28 12:12:48.801120,8659.55,706.31,172.08,0.74047
2018-02-28 12:12:59.111331,8677.89,709.04,171.88,0.74047
2018-02-28 12:13:09.524735,8677.49,705.93,171.88,0.74023
2018-02-28 12:13:19.964272,8677.49,705.93,172.02,0.74023
2018-02-28 12:13:30.315527,8663.9,705.93,172.02,0.74023
2018-02-28 12:13:40.605352,8663.9,705.93,171.98,0.74023
2018-02-28 12:13:50.839009,8663.9,706.07,172.17,0.74023
2018-02-28 12:14:01.349916,8657.19,706.07,172.17,0.74023
2018-02-28 12:14:11.865369,8677.82,706.07,171.91,0.74023
2018-02-28 12:14:22.113763,8655.11,706.07,171.91,0.74193
2018-02-28 12:14:32.542419,8655.1,706.07,172.02,0.74193
2018-02-28 12:14:43.099980,8655.0,706.07,172.02,0.7402
2018-02-28 12:14:53.602507,8641.83,708.78,172.02,0.7402
